impact_method_name;impact_cat_name;flow_name;flow_category_subcompart;CF_formula;uncert_type_name;uncert_param1;uncert_param2;uncert_param3;CF_per_unit_name;ef_UUID;IW_ef;Stoechiometric_ratio;IW_Sample_CF_Mean;IW_Sample_CF_Variance;IW_Sample_CF_Std dev;IW_Sample_CF_Min;IW_Sample_CF_Max;beta_param_min;beta_param_max;beta_param_alpha;beta_param_beta;CF_unit
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen;river;8.75;none;8.75;8.75;8.75;kg;b4f5586e-4589-4482-bfc7-5efdf9bcbf19;NH3;1.237623762;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen;river, long-term;8.75;none;8.75;8.75;8.75;kg;9b8188d5-294f-4ea5-aeda-4e572490a51e;NH3;1.237623762;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen;surface water;8.75;none;8.75;8.75;8.75;kg;ae70ca6c-807a-482b-9ddc-e449b4893fe3;NH3;1.237623762;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen;unspecified water;8.75;none;8.75;8.75;8.75;kg;dcfe0815-6fa3-4e1d-a55e-155b29904f1d;NH3;1.237623762;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen dioxide;fresh water;2.653;none;2.653;2.653;2.653;kg;b8f0e22b-f6db-422d-8807-97be5e246747;NOx;1.010666667;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen dioxide;ocean;3.79;none;3.79;3.79;3.79;kg;7e94e333-0895-461d-9685-6cad5f27327c;NOx;1.010666667;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen dioxide;unspecified water;2.653;none;2.653;2.653;2.653;kg;4e2156dc-6cc5-477d-9d7f-665407913542;NOx;1.010666667;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;fossil-;4.067;none;4.067;4.067;4.067;kg;5e551724-bb86-433e-a133-26e38132d708;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;fossil-;4.067;none;4.067;4.067;4.067;kg;5e551724-bb86-433e-a133-26e38132d708;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;fresh water;4.067;none;4.067;4.067;4.067;kg;3fb8c1a8-3e8e-457d-9be6-92c2c950a086;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;fresh water;4.067;none;4.067;4.067;4.067;kg;3fb8c1a8-3e8e-457d-9be6-92c2c950a086;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;ground water;0;none;0;0;0;kg;8d686f27-433c-4709-83e0-83c6fc05c680;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;ground water;0;none;0;0;0;kg;8d686f27-433c-4709-83e0-83c6fc05c680;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;ground water, long-term;0;none;0;0;0;kg;2ebba5b5-277a-4ee5-896a-f3c6f75ad82d;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;ground water, long-term;0;none;0;0;0;kg;2ebba5b5-277a-4ee5-896a-f3c6f75ad82d;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;lake;4.067;none;4.067;4.067;4.067;kg;3e79b7b6-5b6f-4f26-9a98-31774832e1ba;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;lake;4.067;none;4.067;4.067;4.067;kg;3e79b7b6-5b6f-4f26-9a98-31774832e1ba;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;ocean;5.81;none;5.81;5.81;5.81;kg;e29cdddb-0bbd-4faf-81ab-a534fb40b829;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;ocean;5.81;none;5.81;5.81;5.81;kg;e29cdddb-0bbd-4faf-81ab-a534fb40b829;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;river;4.067;none;4.067;4.067;4.067;kg;0ef09fdb-cb0f-45e4-9b9a-86f09cbe4209;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;river;4.067;none;4.067;4.067;4.067;kg;0ef09fdb-cb0f-45e4-9b9a-86f09cbe4209;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;river, long-term;4.067;none;4.067;4.067;4.067;kg;955a20ad-f3bd-4d89-ab9b-d2809718750d;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;river, long-term;4.067;none;4.067;4.067;4.067;kg;955a20ad-f3bd-4d89-ab9b-d2809718750d;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;unspecified water;4.067;none;4.067;4.067;4.067;kg;4e00d713-aaa0-4b74-b6a2-c4e5e0030398;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen monoxide;unspecified water;4.067;none;4.067;4.067;4.067;kg;4e00d713-aaa0-4b74-b6a2-c4e5e0030398;NOx;1.549333333;NA;NA;NA;NA;NA;NA;NA;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen oxides;high population density;0.263302236;triangle;0.006951213;0.263302236;1.275510258;kg;d068f3e2-b033-417b-a359-ca4f25da9731;NOx;1;0.263302236;0.045414509;0.213106802;0.006951213;1.275510258;0.006951213;1.275510258;0.952527552;3.761077367;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen oxides;low population density;0.263302236;triangle;0.006951213;0.263302236;1.275510258;kg;77357947-ccc5-438e-9996-95e65e1e1bce;NOx;1;0.263302236;0.045414509;0.213106802;0.006951213;1.275510258;0.006951213;1.275510258;0.952527552;3.761077367;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen oxides;low population density, long-term;0.263302236;triangle;0.006951213;0.263302236;1.275510258;kg;9115356e-a534-4329-9ec6-d9208720241b;NOx;1;0.263302236;0.045414509;0.213106802;0.006951213;1.275510258;0.006951213;1.275510258;0.952527552;3.761077367;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen oxides;lower stratosphere + upper troposphere;0.263302236;triangle;0.006951213;0.263302236;1.275510258;kg;4841a0fe-c250-4a39-94a1-1bc31426c0f1;NOx;1;0.263302236;0.045414509;0.213106802;0.006951213;1.275510258;0.006951213;1.275510258;0.952527552;3.761077367;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Marine eutrophication, GLO, with uncert;Nitrogen oxides;unspecified air;0.263302236;triangle;0.006951213;0.263302236;1.275510258;kg;c1b91234-6f24-417b-8309-46111d09c457;NOx;1;0.263302236;0.045414509;0.213106802;0.006951213;1.275510258;0.006951213;1.275510258;0.952527552;3.761077367;PDF.m2.yr
